"자치구별(1)","항목","시점","경제활동별(1)",데이터
"용산구","2020년 기준년 연쇄가격","2019","농업, 임업 및 어업",8209
"용산구","2020년 기준년 연쇄가격","2019","광업",-
"용산구","2020년 기준년 연쇄가격","2019","제조업",213306
"용산구","2020년 기준년 연쇄가격","2019","전기, 가스, 증기 및 공기 조절 공급업",61176
"용산구","2020년 기준년 연쇄가격","2019","건설업",628285
"용산구","2020년 기준년 연쇄가격","2019","도매 및 소매업",3667457
"용산구","2020년 기준년 연쇄가격","2019","운수 및 창고업",325191
"용산구","2020년 기준년 연쇄가격","2019","숙박 및 음식점업",449616
"용산구","2020년 기준년 연쇄가격","2019","정보통신업",1960980
"용산구","2020년 기준년 연쇄가격","2019","금융 및 보험업",402401
"용산구","2020년 기준년 연쇄가격","2019","부동산업",1684815
"용산구","2020년 기준년 연쇄가격","2019","사업서비스업",2147909
"용산구","2020년 기준년 연쇄가격","2019","공공 행정, 국방 및 사회보장 행정",1631335
"용산구","2020년 기준년 연쇄가격","2019","교육 서비스업",355173
"용산구","2020년 기준년 연쇄가격","2019","보건업 및 사회복지서비스업",417138
"용산구","2020년 기준년 연쇄가격","2019","문화 및 기타 서비스업",519594
"용산구","2020년 기준년 연쇄가격","2020","지역내총생산(시장가격)",15658161
"용산구","2020년 기준년 연쇄가격","2020","순생산물세",1134974
"용산구","2020년 기준년 연쇄가격","2020","총부가가치(기초가격)",14561811
"용산구","2020년 기준년 연쇄가격","2020","농업, 임업 및 어업",6130
"용산구","2020년 기준년 연쇄가격","2020","광업",-
"용산구","2020년 기준년 연쇄가격","2020","제조업",232068
"용산구","2020년 기준년 연쇄가격","2020","전기, 가스, 증기 및 공기 조절 공급업",63236
"용산구","2020년 기준년 연쇄가격","2020","건설업",675332
"용산구","2020년 기준년 연쇄가격","2020","도매 및 소매업",3610904
"용산구","2020년 기준년 연쇄가격","2020","운수 및 창고업",295509
"용산구","2020년 기준년 연쇄가격","2020","숙박 및 음식점업",357567
"용산구","2020년 기준년 연쇄가격","2020","정보통신업",2142936
"용산구","2020년 기준년 연쇄가격","2020","금융 및 보험업",359173
"용산구","2020년 기준년 연쇄가격","2020","부동산업",1570685
"용산구","2020년 기준년 연쇄가격","2020","사업서비스업",2320745
"용산구","2020년 기준년 연쇄가격","2020","공공 행정, 국방 및 사회보장 행정",1599571
"용산구","2020년 기준년 연쇄가격","2020","교육 서비스업",384266
"용산구","2020년 기준년 연쇄가격","2020","보건업 및 사회복지서비스업",444581
"용산구","2020년 기준년 연쇄가격","2020","문화 및 기타 서비스업",499106
"용산구","2020년 기준년 연쇄가격","2021","지역내총생산(시장가격)",16023939
"용산구","2020년 기준년 연쇄가격","2021","순생산물세",1198098
"용산구","2020년 기준년 연쇄가격","2021","총부가가치(기초가격)",14825841
"용산구","2020년 기준년 연쇄가격","2021","농업, 임업 및 어업",9879
"용산구","2020년 기준년 연쇄가격","2021","광업",-
"용산구","2020년 기준년 연쇄가격","2021","제조업",248758
"용산구","2020년 기준년 연쇄가격","2021","전기, 가스, 증기 및 공기 조절 공급업",65810
"용산구","2020년 기준년 연쇄가격","2021","건설업",363630
"용산구","2020년 기준년 연쇄가격","2021","도매 및 소매업",3558172
"용산구","2020년 기준년 연쇄가격","2021","운수 및 창고업",311591
"용산구","2020년 기준년 연쇄가격","2021","숙박 및 음식점업",396018
"용산구","2020년 기준년 연쇄가격","2021","정보통신업",1931233
"용산구","2020년 기준년 연쇄가격","2021","금융 및 보험업",463708
"용산구","2020년 기준년 연쇄가격","2021","부동산업",1747409
"용산구","2020년 기준년 연쇄가격","2021","사업서비스업",2790312
"용산구","2020년 기준년 연쇄가격","2021","공공 행정, 국방 및 사회보장 행정",1561172
"용산구","2020년 기준년 연쇄가격","2021","교육 서비스업",375810
"용산구","2020년 기준년 연쇄가격","2021","보건업 및 사회복지서비스업",458034
"용산구","2020년 기준년 연쇄가격","2021","문화 및 기타 서비스업",544306
"용산구","2020년 기준년 연쇄가격","2022","지역내총생산(시장가격)",17225974
"용산구","2020년 기준년 연쇄가격","2022","순생산물세",1163662
"용산구","2020년 기준년 연쇄가격","2022","총부가가치(기초가격)",16066642
"용산구","2020년 기준년 연쇄가격","2022","농업, 임업 및 어업",9664
"용산구","2020년 기준년 연쇄가격","2022","광업",-
"용산구","2020년 기준년 연쇄가격","2022","제조업",285124
"용산구","2020년 기준년 연쇄가격","2022","전기, 가스, 증기 및 공기 조절 공급업",65336
"용산구","2020년 기준년 연쇄가격","2022","건설업",880854
"용산구","2020년 기준년 연쇄가격","2022","도매 및 소매업",3645025
"용산구","2020년 기준년 연쇄가격","2022","운수 및 창고업",348248
"용산구","2020년 기준년 연쇄가격","2022","숙박 및 음식점업",481448
"용산구","2020년 기준년 연쇄가격","2022","정보통신업",2504419
"용산구","2020년 기준년 연쇄가격","2022","금융 및 보험업",610423
"용산구","2020년 기준년 연쇄가격","2022","부동산업",1581315
"용산구","2020년 기준년 연쇄가격","2022","사업서비스업",2610364
"용산구","2020년 기준년 연쇄가격","2022","공공 행정, 국방 및 사회보장 행정",1586717
"용산구","2020년 기준년 연쇄가격","2022","교육 서비스업",392253
"용산구","2020년 기준년 연쇄가격","2022","보건업 및 사회복지서비스업",458742
"용산구","2020년 기준년 연쇄가격","2022","문화 및 기타 서비스업",595934
"성동구","2020년 기준년 연쇄가격","2015","지역내총생산(시장가격)",11698363
"성동구","2020년 기준년 연쇄가격","2015","순생산물세",1022987
"성동구","2020년 기준년 연쇄가격","2015","총부가가치(기초가격)",10690692
"성동구","2020년 기준년 연쇄가격","2015","농업, 임업 및 어업",465
"성동구","2020년 기준년 연쇄가격","2015","광업",-
"성동구","2020년 기준년 연쇄가격","2015","제조업",2188860
"성동구","2020년 기준년 연쇄가격","2015","전기, 가스, 증기 및 공기 조절 공급업",90657
"성동구","2020년 기준년 연쇄가격","2015","건설업",699107
"성동구","2020년 기준년 연쇄가격","2015","도매 및 소매업",2383306
"성동구","2020년 기준년 연쇄가격","2015","운수 및 창고업",357474
"성동구","2020년 기준년 연쇄가격","2015","숙박 및 음식점업",224656
"성동구","2020년 기준년 연쇄가격","2015","정보통신업",600497
"성동구","2020년 기준년 연쇄가격","2015","금융 및 보험업",197724
"성동구","2020년 기준년 연쇄가격","2015","부동산업",1069342
"성동구","2020년 기준년 연쇄가격","2015","사업서비스업",1333525
"성동구","2020년 기준년 연쇄가격","2015","공공 행정, 국방 및 사회보장 행정",166402
"성동구","2020년 기준년 연쇄가격","2015","교육 서비스업",517874
"성동구","2020년 기준년 연쇄가격","2015","보건업 및 사회복지서비스업",319147
"성동구","2020년 기준년 연쇄가격","2015","문화 및 기타 서비스업",503562
"성동구","2020년 기준년 연쇄가격","2016","지역내총생산(시장가격)",12401389
"성동구","2020년 기준년 연쇄가격","2016","순생산물세",1088227
"성동구","2020년 기준년 연쇄가격","2016","총부가가치(기초가격)",11329848
"성동구","2020년 기준년 연쇄가격","2016","농업, 임업 및 어업",418
"성동구","2020년 기준년 연쇄가격","2016","광업",-
"성동구","2020년 기준년 연쇄가격","2016","제조업",2120369
"성동구","2020년 기준년 연쇄가격","2016","전기, 가스, 증기 및 공기 조절 공급업",77141
"성동구","2020년 기준년 연쇄가격","2016","건설업",768503
"성동구","2020년 기준년 연쇄가격","2016","도매 및 소매업",2493281
"성동구","2020년 기준년 연쇄가격","2016","운수 및 창고업",339283
"성동구","2020년 기준년 연쇄가격","2016","숙박 및 음식점업",235883
"성동구","2020년 기준년 연쇄가격","2016","정보통신업",693329
"성동구","2020년 기준년 연쇄가격","2016","금융 및 보험업",210302
"성동구","2020년 기준년 연쇄가격","2016","부동산업",1245720
"성동구","2020년 기준년 연쇄가격","2016","사업서비스업",1582562
"성동구","2020년 기준년 연쇄가격","2016","공공 행정, 국방 및 사회보장 행정",161991
"성동구","2020년 기준년 연쇄가격","2016","교육 서비스업",512546
"성동구","2020년 기준년 연쇄가격","2016","보건업 및 사회복지서비스업",343054
"성동구","2020년 기준년 연쇄가격","2016","문화 및 기타 서비스업",522524
"성동구","2020년 기준년 연쇄가격","2017","지역내총생산(시장가격)",13327526
"성동구","2020년 기준년 연쇄가격","2017","순생산물세",1066339
"성동구","2020년 기준년 연쇄가격","2017","총부가가치(기초가격)",12265587
"성동구","2020년 기준년 연쇄가격","2017","농업, 임업 및 어업",460
"성동구","2020년 기준년 연쇄가격","2017","광업",-
"성동구","2020년 기준년 연쇄가격","2017","제조업",2020902
"성동구","2020년 기준년 연쇄가격","2017","전기, 가스, 증기 및 공기 조절 공급업",89438
"성동구","2020년 기준년 연쇄가격","2017","건설업",547937
"성동구","2020년 기준년 연쇄가격","2017","도매 및 소매업",2645988
"성동구","2020년 기준년 연쇄가격","2017","운수 및 창고업",364936
"성동구","2020년 기준년 연쇄가격","2017","숙박 및 음식점업",249303
"성동구","2020년 기준년 연쇄가격","2017","정보통신업",747816
"성동구","2020년 기준년 연쇄가격","2017","금융 및 보험업",228370
"성동구","2020년 기준년 연쇄가격","2017","부동산업",1191833
"성동구","2020년 기준년 연쇄가격","2017","사업서비스업",2558478
"성동구","2020년 기준년 연쇄가격","2017","공공 행정, 국방 및 사회보장 행정",175114
"성동구","2020년 기준년 연쇄가격","2017","교육 서비스업",534233
"성동구","2020년 기준년 연쇄가격","2017","보건업 및 사회복지서비스업",381813
"성동구","2020년 기준년 연쇄가격","2017","문화 및 기타 서비스업",538300
"성동구","2020년 기준년 연쇄가격","2018","지역내총생산(시장가격)",13512420
"성동구","2020년 기준년 연쇄가격","2018","순생산물세",1121546
"성동구","2020년 기준년 연쇄가격","2018","총부가가치(기초가격)",12398939
"성동구","2020년 기준년 연쇄가격","2018","농업, 임업 및 어업",446
"성동구","2020년 기준년 연쇄가격","2018","광업",-
"성동구","2020년 기준년 연쇄가격","2018","제조업",2105213
"성동구","2020년 기준년 연쇄가격","2018","전기, 가스, 증기 및 공기 조절 공급업",80617
"성동구","2020년 기준년 연쇄가격","2018","건설업",444924
"성동구","2020년 기준년 연쇄가격","2018","도매 및 소매업",2707661
"성동구","2020년 기준년 연쇄가격","2018","운수 및 창고업",384503
"성동구","2020년 기준년 연쇄가격","2018","숙박 및 음식점업",266739
"성동구","2020년 기준년 연쇄가격","2018","정보통신업",903064
"성동구","2020년 기준년 연쇄가격","2018","금융 및 보험업",249837
"성동구","2020년 기준년 연쇄가격","2018","부동산업",1468525
"성동구","2020년 기준년 연쇄가격","2018","사업서비스업",2100118
"성동구","2020년 기준년 연쇄가격","2018","공공 행정, 국방 및 사회보장 행정",174199
"성동구","2020년 기준년 연쇄가격","2018","교육 서비스업",559232
"성동구","2020년 기준년 연쇄가격","2018","보건업 및 사회복지서비스업",408750
"성동구","2020년 기준년 연쇄가격","2018","문화 및 기타 서비스업",519344
"성동구","2020년 기준년 연쇄가격","2019","지역내총생산(시장가격)",13837199
"성동구","2020년 기준년 연쇄가격","2019","순생산물세",1249349
